TIME,GEO,UNIT,ICHA11_HF,Value
2012,Croatia,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Croatia,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Croatia,Euro per inhabitant,Financing schemes unknown,:
2012,Italy,Euro per inhabitant,All financing schemes,2426.7
2012,Italy,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,1847.52
2012,Italy,Euro per inhabitant,Government schemes,1840.74
2012,Italy,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),6.79
2012,Italy,Euro per inhabitant,Social health insurance schemes,6.79
2012,Italy,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Italy,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Italy,Euro per inhabitant,Voluntary health care payment schemes,53.07
2012,Italy,Euro per inhabitant,Voluntary health insurance schemes,38.14
2012,Italy,Euro per inhabitant,NPISH financing schemes,7
2012,Italy,Euro per inhabitant,Enterprise financing schemes,7.93
2012,Italy,Euro per inhabitant,Household out-of-pocket payment,526.1
2012,Italy,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2012,Italy,Euro per inhabitant,Cost sharing with third-party payers,:
2012,Italy,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Italy,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Italy,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Italy,Euro per inhabitant,Financing schemes unknown,:
2012,Cyprus,Euro per inhabitant,All financing schemes,1508.47
2012,Cyprus,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,684.44
2012,Cyprus,Euro per inhabitant,Government schemes,674.05
2012,Cyprus,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),10.39
2012,Cyprus,Euro per inhabitant,Social health insurance schemes,10.39
2012,Cyprus,Euro per inhabitant,Compulsory private insurance scheme,0
2012,Cyprus,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2012,Cyprus,Euro per inhabitant,Voluntary health care payment schemes,149.79
2012,Cyprus,Euro per inhabitant,Voluntary health insurance schemes,79.55
2012,Cyprus,Euro per inhabitant,NPISH financing schemes,15.3
2012,Cyprus,Euro per inhabitant,Enterprise financing schemes,54.94
2012,Cyprus,Euro per inhabitant,Household out-of-pocket payment,664.35
2012,Cyprus,Euro per inhabitant,Out-of-pocket excluding cost-sharing,651.28
2012,Cyprus,Euro per inhabitant,Cost sharing with third-party payers,13.07
2012,Cyprus,Euro per inhabitant,Rest of the world financing schemes (non-resident),9.89
2012,Cyprus,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Cyprus,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Cyprus,Euro per inhabitant,Financing schemes unknown,0
2012,Latvia,Euro per inhabitant,All financing schemes,:
2012,Latvia,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2012,Latvia,Euro per inhabitant,Government schemes,:
2012,Latvia,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2012,Latvia,Euro per inhabitant,Social health insurance schemes,:
2012,Latvia,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Latvia,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Latvia,Euro per inhabitant,Voluntary health care payment schemes,:
2012,Latvia,Euro per inhabitant,Voluntary health insurance schemes,:
2012,Latvia,Euro per inhabitant,NPISH financing schemes,:
2012,Latvia,Euro per inhabitant,Enterprise financing schemes,:
2012,Latvia,Euro per inhabitant,Household out-of-pocket payment,:
2012,Latvia,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2012,Latvia,Euro per inhabitant,Cost sharing with third-party payers,:
2012,Latvia,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Latvia,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Latvia,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Latvia,Euro per inhabitant,Financing schemes unknown,:
2012,Lithuania,Euro per inhabitant,All financing schemes,701.81
2012,Lithuania,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,472.48
2012,Lithuania,Euro per inhabitant,Government schemes,64.5
2012,Lithuania,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),407.98
2012,Lithuania,Euro per inhabitant,Social health insurance schemes,:
2012,Lithuania,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Lithuania,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Lithuania,Euro per inhabitant,Voluntary health care payment schemes,5.75
2012,Lithuania,Euro per inhabitant,Voluntary health insurance schemes,5.34
2012,Lithuania,Euro per inhabitant,NPISH financing schemes,0.03
2012,Lithuania,Euro per inhabitant,Enterprise financing schemes,0.38
2012,Lithuania,Euro per inhabitant,Household out-of-pocket payment,223.18
2012,Lithuania,Euro per inhabitant,Out-of-pocket excluding cost-sharing,208.07
2012,Lithuania,Euro per inhabitant,Cost sharing with third-party payers,15.11
2012,Lithuania,Euro per inhabitant,Rest of the world financing schemes (non-resident),0.4
2012,Lithuania,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Lithuania,Euro per inhabitant,Voluntary schemes (non-resident),0.4
2012,Lithuania,Euro per inhabitant,Financing schemes unknown,:
2012,Luxembourg,Euro per inhabitant,All financing schemes,5459.94
2012,Luxembourg,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,4526.27
2012,Luxembourg,Euro per inhabitant,Government schemes,431.62
2012,Luxembourg,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),4094.65
2012,Luxembourg,Euro per inhabitant,Social health insurance schemes,:
2012,Luxembourg,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Luxembourg,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Luxembourg,Euro per inhabitant,Voluntary health care payment schemes,363.9
2012,Luxembourg,Euro per inhabitant,Voluntary health insurance schemes,284.91
2012,Luxembourg,Euro per inhabitant,NPISH financing schemes,78.99
2012,Luxembourg,Euro per inhabitant,Enterprise financing schemes,:
2012,Luxembourg,Euro per inhabitant,Household out-of-pocket payment,569.77
2012,Luxembourg,Euro per inhabitant,Out-of-pocket excluding cost-sharing,188.38
2012,Luxembourg,Euro per inhabitant,Cost sharing with third-party payers,381.39
2012,Luxembourg,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Luxembourg,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Luxembourg,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Luxembourg,Euro per inhabitant,Financing schemes unknown,:
2012,Hungary,Euro per inhabitant,All financing schemes,748.86
2012,Hungary,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,490.76
2012,Hungary,Euro per inhabitant,Government schemes,64.72
2012,Hungary,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),426.04
2012,Hungary,Euro per inhabitant,Social health insurance schemes,:
2012,Hungary,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Hungary,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Hungary,Euro per inhabitant,Voluntary health care payment schemes,38.15
2012,Hungary,Euro per inhabitant,Voluntary health insurance schemes,20.57
2012,Hungary,Euro per inhabitant,NPISH financing schemes,12.48
2012,Hungary,Euro per inhabitant,Enterprise financing schemes,5.1
2012,Hungary,Euro per inhabitant,Household out-of-pocket payment,219.95
2012,Hungary,Euro per inhabitant,Out-of-pocket excluding cost-sharing,179.19
2012,Hungary,Euro per inhabitant,Cost sharing with third-party payers,40.76
2012,Hungary,Euro per inhabitant,Rest of the world financing schemes (non-resident),0
2012,Hungary,Euro per inhabitant,Compulsory schemes (non-resident),0
2012,Hungary,Euro per inhabitant,Voluntary schemes (non-resident),0
2012,Hungary,Euro per inhabitant,Financing schemes unknown,0
2012,Netherlands,Euro per inhabitant,All financing schemes,4198.55
2012,Netherlands,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,3441.6
2012,Netherlands,Euro per inhabitant,Government schemes,191.51
2012,Netherlands,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),3250.09
2012,Netherlands,Euro per inhabitant,Social health insurance schemes,1132.9
2012,Netherlands,Euro per inhabitant,Compulsory private insurance scheme,2117.19
2012,Netherlands,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2012,Netherlands,Euro per inhabitant,Voluntary health care payment schemes,320.93
2012,Netherlands,Euro per inhabitant,Voluntary health insurance schemes,265.02
2012,Netherlands,Euro per inhabitant,NPISH financing schemes,10.47
2012,Netherlands,Euro per inhabitant,Enterprise financing schemes,45.44
2012,Netherlands,Euro per inhabitant,Household out-of-pocket payment,436.02
2012,Netherlands,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2012,Netherlands,Euro per inhabitant,Cost sharing with third-party payers,:
2012,Netherlands,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Netherlands,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Netherlands,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Netherlands,Euro per inhabitant,Financing schemes unknown,:
2012,Austria,Euro per inhabitant,All financing schemes,3855.27
2012,Austria,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2879.06
2012,Austria,Euro per inhabitant,Government schemes,1200.26
2012,Austria,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),1678.79
2012,Austria,Euro per inhabitant,Social health insurance schemes,1678.79
2012,Austria,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Austria,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Austria,Euro per inhabitant,Voluntary health care payment schemes,256.28
2012,Austria,Euro per inhabitant,Voluntary health insurance schemes,190.56
2012,Austria,Euro per inhabitant,NPISH financing schemes,59.66
2012,Austria,Euro per inhabitant,Enterprise financing schemes,6.06
2012,Austria,Euro per inhabitant,Household out-of-pocket payment,719.94
2012,Austria,Euro per inhabitant,Out-of-pocket excluding cost-sharing,633.77
2012,Austria,Euro per inhabitant,Cost sharing with third-party payers,86.17
2012,Austria,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Austria,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Austria,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Austria,Euro per inhabitant,Financing schemes unknown,:
2012,Poland,Euro per inhabitant,All financing schemes,:
2012,Poland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2012,Poland,Euro per inhabitant,Government schemes,:
2012,Poland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2012,Poland,Euro per inhabitant,Social health insurance schemes,:
2012,Poland,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Poland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Poland,Euro per inhabitant,Voluntary health care payment schemes,:
2012,Poland,Euro per inhabitant,Voluntary health insurance schemes,:
2012,Poland,Euro per inhabitant,NPISH financing schemes,:
2012,Poland,Euro per inhabitant,Enterprise financing schemes,:
2012,Poland,Euro per inhabitant,Household out-of-pocket payment,:
2012,Poland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2012,Poland,Euro per inhabitant,Cost sharing with third-party payers,:
2012,Poland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Poland,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Poland,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Poland,Euro per inhabitant,Financing schemes unknown,:
2012,Portugal,Euro per inhabitant,All financing schemes,1497.15
2012,Portugal,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,981.67
2012,Portugal,Euro per inhabitant,Government schemes,964.29
2012,Portugal,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),17.38
2012,Portugal,Euro per inhabitant,Social health insurance schemes,17.38
2012,Portugal,Euro per inhabitant,Compulsory private insurance scheme,:
2012,Portugal,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2012,Portugal,Euro per inhabitant,Voluntary health care payment schemes,93.64
2012,Portugal,Euro per inhabitant,Voluntary health insurance schemes,79.1
2012,Portugal,Euro per inhabitant,NPISH financing schemes,0.63
2012,Portugal,Euro per inhabitant,Enterprise financing schemes,13.92
2012,Portugal,Euro per inhabitant,Household out-of-pocket payment,421.83
2012,Portugal,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2012,Portugal,Euro per inhabitant,Cost sharing with third-party payers,:
2012,Portugal,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2012,Portugal,Euro per inhabitant,Compulsory schemes (non-resident),:
2012,Portugal,Euro per inhabitant,Voluntary schemes (non-resident),:
2012,Portugal,Euro per inhabitant,Financing schemes unknown,:
2012,Romania,Euro per inhabitant,All financing schemes,313.24
2012,Romania,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,240.96
2012,Romania,Euro per inhabitant,Government schemes,31.25
2012,Romania,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),209.71
2012,Romania,Euro per inhabitant,Social health insurance schemes,209.71
