TIME,GEO,UNIT,ICHA11_HC,Value
2013,Spain,Euro per inhabitant,Patient transportation,22.93
2013,Spain,Euro per inhabitant,Medical goods (non-specified by function),452.05
2013,Spain,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,370.64
2013,Spain,Euro per inhabitant,Prescribed medicines,243.77
2013,Spain,Euro per inhabitant,Over-the-counter medicines,113.74
2013,Spain,Euro per inhabitant,Other medical non-durable goods,13.13
2013,Spain,Euro per inhabitant,Therapeutic appliances and other medical durable goods,81.41
2013,Spain,Euro per inhabitant,Preventive care,40.62
2013,Spain,Euro per inhabitant,"Information, education and counseling programmes",:
2013,Spain,Euro per inhabitant,Immunisation programmes,:
2013,Spain,Euro per inhabitant,Early disease detection programmes,:
2013,Spain,Euro per inhabitant,Healthy condition monitoring programmes,:
2013,Spain,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2013,Spain,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2013,Spain,Euro per inhabitant,Governance and health system and financing administration,59.06
2013,Spain,Euro per inhabitant,Governance and health system administration,26.14
2013,Spain,Euro per inhabitant,Administration of health financing,32.92
2013,Spain,Euro per inhabitant,Other health care services unknown,0
2013,Spain,Euro per inhabitant,Long-term care (social),16.92
2013,France,Euro per inhabitant,Current health care expenditure (CHE),3514.96
2013,France,Euro per inhabitant,Curative care and rehabilitative care,1951.69
2013,France,Euro per inhabitant,Curative care,1572.99
2013,France,Euro per inhabitant,Inpatient curative and rehabilitative care,1034.94
2013,France,Euro per inhabitant,Inpatient curative care,772.19
2013,France,Euro per inhabitant,Day curative and rehabilitative care,137.24
2013,France,Euro per inhabitant,Day curative care,112.41
2013,France,Euro per inhabitant,Outpatient curative and rehabilitative care,654.4
2013,France,Euro per inhabitant,Outpatient curative care,563.28
2013,France,Euro per inhabitant,General outpatient curative care,:
2013,France,Euro per inhabitant,Dental outpatient curative care,:
2013,France,Euro per inhabitant,Specialised outpatient curative care,:
2013,France,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2013,France,Euro per inhabitant,Home-based curative and rehabilitative care,125.11
2013,France,Euro per inhabitant,Home-based curative care,125.11
2013,France,Euro per inhabitant,Rehabilitative care,378.7
2013,France,Euro per inhabitant,Inpatient rehabilitative care,262.75
2013,France,Euro per inhabitant,Day rehabilitative care,24.83
2013,France,Euro per inhabitant,Outpatient rehabilitative care,91.12
2013,France,Euro per inhabitant,Home-based rehabilitative care,:
2013,France,Euro per inhabitant,Long-term care (health),375.66
2013,France,Euro per inhabitant,Inpatient long-term care (health),286.94
2013,France,Euro per inhabitant,Day long-term care (health),:
2013,France,Euro per inhabitant,Outpatient long-term care (health),:
2013,France,Euro per inhabitant,Home-based long-term care (health),88.72
2013,France,Euro per inhabitant,Ancillary services (non-specified by function),189.96
2013,France,Euro per inhabitant,Laboratory services,72.68
2013,France,Euro per inhabitant,Imaging services,52.09
2013,France,Euro per inhabitant,Patient transportation,65.19
2013,France,Euro per inhabitant,Medical goods (non-specified by function),711.24
2013,France,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,527.08
2013,France,Euro per inhabitant,Prescribed medicines,441.17
2013,France,Euro per inhabitant,Over-the-counter medicines,63.85
2013,France,Euro per inhabitant,Other medical non-durable goods,22.07
2013,France,Euro per inhabitant,Therapeutic appliances and other medical durable goods,184.16
2013,France,Euro per inhabitant,Preventive care,71.83
2013,France,Euro per inhabitant,"Information, education and counseling programmes",16.89
2013,France,Euro per inhabitant,Immunisation programmes,2.06
2013,France,Euro per inhabitant,Early disease detection programmes,6.33
2013,France,Euro per inhabitant,Healthy condition monitoring programmes,37.72
2013,France,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,8.09
2013,France,Euro per inhabitant,Preparing for disaster and emergency response programmes,0.74
2013,France,Euro per inhabitant,Governance and health system and financing administration,214.58
2013,France,Euro per inhabitant,Governance and health system administration,13.66
2013,France,Euro per inhabitant,Administration of health financing,200.92
2013,France,Euro per inhabitant,Other health care services unknown,:
2013,France,Euro per inhabitant,Long-term care (social),178.43
2013,Croatia,Euro per inhabitant,Current health care expenditure (CHE),746.13
2013,Croatia,Euro per inhabitant,Curative care and rehabilitative care,361.49
2013,Croatia,Euro per inhabitant,Curative care,339.09
2013,Croatia,Euro per inhabitant,Inpatient curative and rehabilitative care,160.79
2013,Croatia,Euro per inhabitant,Inpatient curative care,150.69
2013,Croatia,Euro per inhabitant,Day curative and rehabilitative care,24.4
2013,Croatia,Euro per inhabitant,Day curative care,24.35
2013,Croatia,Euro per inhabitant,Outpatient curative and rehabilitative care,173.61
2013,Croatia,Euro per inhabitant,Outpatient curative care,162.93
2013,Croatia,Euro per inhabitant,General outpatient curative care,50.83
2013,Croatia,Euro per inhabitant,Dental outpatient curative care,47.06
2013,Croatia,Euro per inhabitant,Specialised outpatient curative care,64.05
2013,Croatia,Euro per inhabitant,All other outpatient curative care n.e.c.,0.99
2013,Croatia,Euro per inhabitant,Home-based curative and rehabilitative care,2.68
2013,Croatia,Euro per inhabitant,Home-based curative care,1.12
2013,Croatia,Euro per inhabitant,Rehabilitative care,22.4
2013,Croatia,Euro per inhabitant,Inpatient rehabilitative care,10.1
2013,Croatia,Euro per inhabitant,Day rehabilitative care,0.05
2013,Croatia,Euro per inhabitant,Outpatient rehabilitative care,10.68
2013,Croatia,Euro per inhabitant,Home-based rehabilitative care,1.56
2013,Croatia,Euro per inhabitant,Long-term care (health),15.87
2013,Croatia,Euro per inhabitant,Inpatient long-term care (health),11.34
2013,Croatia,Euro per inhabitant,Day long-term care (health),0
2013,Croatia,Euro per inhabitant,Outpatient long-term care (health),0
2013,Croatia,Euro per inhabitant,Home-based long-term care (health),4.53
2013,Croatia,Euro per inhabitant,Ancillary services (non-specified by function),66.21
2013,Croatia,Euro per inhabitant,Laboratory services,28.56
2013,Croatia,Euro per inhabitant,Imaging services,14.31
2013,Croatia,Euro per inhabitant,Patient transportation,23.34
2013,Croatia,Euro per inhabitant,Medical goods (non-specified by function),258.19
2013,Croatia,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,243.59
2013,Croatia,Euro per inhabitant,Prescribed medicines,204.86
2013,Croatia,Euro per inhabitant,Over-the-counter medicines,19.27
2013,Croatia,Euro per inhabitant,Other medical non-durable goods,19.46
2013,Croatia,Euro per inhabitant,Therapeutic appliances and other medical durable goods,14.6
2013,Croatia,Euro per inhabitant,Preventive care,17.86
2013,Croatia,Euro per inhabitant,"Information, education and counseling programmes",5.48
2013,Croatia,Euro per inhabitant,Immunisation programmes,1.95
2013,Croatia,Euro per inhabitant,Early disease detection programmes,1.6
2013,Croatia,Euro per inhabitant,Healthy condition monitoring programmes,6.73
2013,Croatia,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,2.08
2013,Croatia,Euro per inhabitant,Preparing for disaster and emergency response programmes,0.02
2013,Croatia,Euro per inhabitant,Governance and health system and financing administration,21.26
2013,Croatia,Euro per inhabitant,Governance and health system administration,5.84
2013,Croatia,Euro per inhabitant,Administration of health financing,15.42
2013,Croatia,Euro per inhabitant,Other health care services unknown,5.25
2013,Croatia,Euro per inhabitant,Long-term care (social),:
2013,Italy,Euro per inhabitant,Current health care expenditure (CHE),2384.83
2013,Italy,Euro per inhabitant,Curative care and rehabilitative care,1321.55
2013,Italy,Euro per inhabitant,Curative care,:
2013,Italy,Euro per inhabitant,Inpatient curative and rehabilitative care,700.78
2013,Italy,Euro per inhabitant,Inpatient curative care,:
2013,Italy,Euro per inhabitant,Day curative and rehabilitative care,102.15
2013,Italy,Euro per inhabitant,Day curative care,:
2013,Italy,Euro per inhabitant,Outpatient curative and rehabilitative care,510.59
2013,Italy,Euro per inhabitant,Outpatient curative care,:
2013,Italy,Euro per inhabitant,General outpatient curative care,:
2013,Italy,Euro per inhabitant,Dental outpatient curative care,:
2013,Italy,Euro per inhabitant,Specialised outpatient curative care,:
2013,Italy,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2013,Italy,Euro per inhabitant,Home-based curative and rehabilitative care,8.02
2013,Italy,Euro per inhabitant,Home-based curative care,:
2013,Italy,Euro per inhabitant,Rehabilitative care,:
2013,Italy,Euro per inhabitant,Inpatient rehabilitative care,:
2013,Italy,Euro per inhabitant,Day rehabilitative care,:
2013,Italy,Euro per inhabitant,Outpatient rehabilitative care,:
2013,Italy,Euro per inhabitant,Home-based rehabilitative care,:
2013,Italy,Euro per inhabitant,Long-term care (health),244.4
2013,Italy,Euro per inhabitant,Inpatient long-term care (health),145.96
2013,Italy,Euro per inhabitant,Day long-term care (health),16.07
2013,Italy,Euro per inhabitant,Outpatient long-term care (health),46.75
2013,Italy,Euro per inhabitant,Home-based long-term care (health),35.61
2013,Italy,Euro per inhabitant,Ancillary services (non-specified by function),205.22
2013,Italy,Euro per inhabitant,Laboratory services,:
2013,Italy,Euro per inhabitant,Imaging services,:
2013,Italy,Euro per inhabitant,Patient transportation,:
2013,Italy,Euro per inhabitant,Medical goods (non-specified by function),472.57
2013,Italy,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,404.94
2013,Italy,Euro per inhabitant,Prescribed medicines,:
2013,Italy,Euro per inhabitant,Over-the-counter medicines,:
2013,Italy,Euro per inhabitant,Other medical non-durable goods,:
2013,Italy,Euro per inhabitant,Therapeutic appliances and other medical durable goods,67.64
2013,Italy,Euro per inhabitant,Preventive care,96.49
2013,Italy,Euro per inhabitant,"Information, education and counseling programmes",:
2013,Italy,Euro per inhabitant,Immunisation programmes,:
2013,Italy,Euro per inhabitant,Early disease detection programmes,:
2013,Italy,Euro per inhabitant,Healthy condition monitoring programmes,:
2013,Italy,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2013,Italy,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2013,Italy,Euro per inhabitant,Governance and health system and financing administration,44.61
2013,Italy,Euro per inhabitant,Governance and health system administration,:
2013,Italy,Euro per inhabitant,Administration of health financing,:
2013,Italy,Euro per inhabitant,Other health care services unknown,:
2013,Italy,Euro per inhabitant,Long-term care (social),:
2013,Cyprus,Euro per inhabitant,Current health care expenditure (CHE),1452.49
2013,Cyprus,Euro per inhabitant,Curative care and rehabilitative care,937.35
2013,Cyprus,Euro per inhabitant,Curative care,844.39
2013,Cyprus,Euro per inhabitant,Inpatient curative and rehabilitative care,441.34
2013,Cyprus,Euro per inhabitant,Inpatient curative care,407.93
2013,Cyprus,Euro per inhabitant,Day curative and rehabilitative care,49.35
2013,Cyprus,Euro per inhabitant,Day curative care,45.77
2013,Cyprus,Euro per inhabitant,Outpatient curative and rehabilitative care,440.99
2013,Cyprus,Euro per inhabitant,Outpatient curative care,385.41
2013,Cyprus,Euro per inhabitant,General outpatient curative care,199.95
2013,Cyprus,Euro per inhabitant,Dental outpatient curative care,83.86
2013,Cyprus,Euro per inhabitant,Specialised outpatient curative care,92.61
2013,Cyprus,Euro per inhabitant,All other outpatient curative care n.e.c.,8.98
2013,Cyprus,Euro per inhabitant,Home-based curative and rehabilitative care,5.67
2013,Cyprus,Euro per inhabitant,Home-based curative care,5.28
2013,Cyprus,Euro per inhabitant,Rehabilitative care,92.96
2013,Cyprus,Euro per inhabitant,Inpatient rehabilitative care,33.41
2013,Cyprus,Euro per inhabitant,Day rehabilitative care,3.58
2013,Cyprus,Euro per inhabitant,Outpatient rehabilitative care,55.58
2013,Cyprus,Euro per inhabitant,Home-based rehabilitative care,0.4
2013,Cyprus,Euro per inhabitant,Long-term care (health),47.3
2013,Cyprus,Euro per inhabitant,Inpatient long-term care (health),15.08
2013,Cyprus,Euro per inhabitant,Day long-term care (health),2.13
2013,Cyprus,Euro per inhabitant,Outpatient long-term care (health),5.84
2013,Cyprus,Euro per inhabitant,Home-based long-term care (health),24.25
2013,Cyprus,Euro per inhabitant,Ancillary services (non-specified by function),164.54
2013,Cyprus,Euro per inhabitant,Laboratory services,93.09
2013,Cyprus,Euro per inhabitant,Imaging services,70.28
2013,Cyprus,Euro per inhabitant,Patient transportation,1.17
2013,Cyprus,Euro per inhabitant,Medical goods (non-specified by function),270.49
2013,Cyprus,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,240.97
2013,Cyprus,Euro per inhabitant,Prescribed medicines,196.09
2013,Cyprus,Euro per inhabitant,Over-the-counter medicines,41.6
