TIME,GEO,UNIT,ICHA11_HP,Value
2012,Estonia,Euro per inhabitant,Medical and diagnostic laboratories,0.77
2012,Estonia,Euro per inhabitant,Other providers of ancillary services,0.08
2012,Estonia,Euro per inhabitant,Retailers and other providers of medical goods,183
2012,Estonia,Euro per inhabitant,Pharmacies,159.83
2012,Estonia,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,23.17
2012,Estonia,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2012,Estonia,Euro per inhabitant,Providers of preventive care,6.66
2012,Estonia,Euro per inhabitant,Providers of health care system administration and financing,18.64
2012,Estonia,Euro per inhabitant,Government health administration agencies,12.34
2012,Estonia,Euro per inhabitant,Social health insurance agencies,6.29
2012,Estonia,Euro per inhabitant,Private health insurance administration agencies,0.02
2012,Estonia,Euro per inhabitant,Other administration agencies,0
2012,Estonia,Euro per inhabitant,Rest of economy,0.31
2012,Estonia,Euro per inhabitant,Households as providers of home health care,0
2012,Estonia,Euro per inhabitant,All other industries as secondary providers of health care,0.31
2012,Estonia,Euro per inhabitant,Other industries n.e.c.,0
2012,Estonia,Euro per inhabitant,Rest of the world,1.73
2012,Estonia,Euro per inhabitant,Providers unknown,0
2012,Ireland,Euro per inhabitant,All providers of health care,:
2012,Ireland,Euro per inhabitant,Hospitals,:
2012,Ireland,Euro per inhabitant,General hospitals,:
2012,Ireland,Euro per inhabitant,Mental health hospitals,:
2012,Ireland,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2012,Ireland,Euro per inhabitant,Residential long-term care facilities,:
2012,Ireland,Euro per inhabitant,Long-term nursing care facilities,:
2012,Ireland,Euro per inhabitant,Mental health and substance abuse facilities,:
2012,Ireland,Euro per inhabitant,Other residential long-term care facilities,:
2012,Ireland,Euro per inhabitant,Providers of ambulatory health care,:
2012,Ireland,Euro per inhabitant,Medical practices,:
2012,Ireland,Euro per inhabitant,Dental practice,:
2012,Ireland,Euro per inhabitant,Other health care practitioners,:
2012,Ireland,Euro per inhabitant,Ambulatory health care centres,:
2012,Ireland,Euro per inhabitant,Providers of home health care services,:
2012,Ireland,Euro per inhabitant,Providers of ancillary services,:
2012,Ireland,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2012,Ireland,Euro per inhabitant,Medical and diagnostic laboratories,:
2012,Ireland,Euro per inhabitant,Other providers of ancillary services,:
2012,Ireland,Euro per inhabitant,Retailers and other providers of medical goods,:
2012,Ireland,Euro per inhabitant,Pharmacies,:
2012,Ireland,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2012,Ireland,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2012,Ireland,Euro per inhabitant,Providers of preventive care,:
2012,Ireland,Euro per inhabitant,Providers of health care system administration and financing,:
2012,Ireland,Euro per inhabitant,Government health administration agencies,:
2012,Ireland,Euro per inhabitant,Social health insurance agencies,:
2012,Ireland,Euro per inhabitant,Private health insurance administration agencies,:
2012,Ireland,Euro per inhabitant,Other administration agencies,:
2012,Ireland,Euro per inhabitant,Rest of economy,:
2012,Ireland,Euro per inhabitant,Households as providers of home health care,:
2012,Ireland,Euro per inhabitant,All other industries as secondary providers of health care,:
2012,Ireland,Euro per inhabitant,Other industries n.e.c.,:
2012,Ireland,Euro per inhabitant,Rest of the world,:
2012,Ireland,Euro per inhabitant,Providers unknown,:
2012,Greece,Euro per inhabitant,All providers of health care,1537.73
2012,Greece,Euro per inhabitant,Hospitals,686.87
2012,Greece,Euro per inhabitant,General hospitals,591.32
2012,Greece,Euro per inhabitant,Mental health hospitals,29.94
2012,Greece,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),65.61
2012,Greece,Euro per inhabitant,Residential long-term care facilities,14.36
2012,Greece,Euro per inhabitant,Long-term nursing care facilities,8.18
2012,Greece,Euro per inhabitant,Mental health and substance abuse facilities,4.88
2012,Greece,Euro per inhabitant,Other residential long-term care facilities,1.3
2012,Greece,Euro per inhabitant,Providers of ambulatory health care,267.21
2012,Greece,Euro per inhabitant,Medical practices,84.93
2012,Greece,Euro per inhabitant,Dental practice,90.09
2012,Greece,Euro per inhabitant,Other health care practitioners,22.26
2012,Greece,Euro per inhabitant,Ambulatory health care centres,62.38
2012,Greece,Euro per inhabitant,Providers of home health care services,7.55
2012,Greece,Euro per inhabitant,Providers of ancillary services,51.05
2012,Greece,Euro per inhabitant,Providers of patient transportation and emergency rescue,3.14
2012,Greece,Euro per inhabitant,Medical and diagnostic laboratories,42.3
2012,Greece,Euro per inhabitant,Other providers of ancillary services,5.62
2012,Greece,Euro per inhabitant,Retailers and other providers of medical goods,474.54
2012,Greece,Euro per inhabitant,Pharmacies,441.33
2012,Greece,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,33.2
2012,Greece,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2012,Greece,Euro per inhabitant,Providers of preventive care,3.42
2012,Greece,Euro per inhabitant,Providers of health care system administration and financing,38.54
2012,Greece,Euro per inhabitant,Government health administration agencies,3.01
2012,Greece,Euro per inhabitant,Social health insurance agencies,27.38
2012,Greece,Euro per inhabitant,Private health insurance administration agencies,8.15
2012,Greece,Euro per inhabitant,Other administration agencies,0
2012,Greece,Euro per inhabitant,Rest of economy,0
2012,Greece,Euro per inhabitant,Households as providers of home health care,0
2012,Greece,Euro per inhabitant,All other industries as secondary providers of health care,0
2012,Greece,Euro per inhabitant,Other industries n.e.c.,0
2012,Greece,Euro per inhabitant,Rest of the world,1.75
2012,Greece,Euro per inhabitant,Providers unknown,0
2012,Spain,Euro per inhabitant,All providers of health care,2016.91
2012,Spain,Euro per inhabitant,Hospitals,836.4
2012,Spain,Euro per inhabitant,General hospitals,777.94
2012,Spain,Euro per inhabitant,Mental health hospitals,15.65
2012,Spain,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),42.81
2012,Spain,Euro per inhabitant,Residential long-term care facilities,113.98
2012,Spain,Euro per inhabitant,Long-term nursing care facilities,112.84
2012,Spain,Euro per inhabitant,Mental health and substance abuse facilities,1.15
2012,Spain,Euro per inhabitant,Other residential long-term care facilities,:
2012,Spain,Euro per inhabitant,Providers of ambulatory health care,500.11
2012,Spain,Euro per inhabitant,Medical practices,123.52
2012,Spain,Euro per inhabitant,Dental practice,156.91
2012,Spain,Euro per inhabitant,Other health care practitioners,13.95
2012,Spain,Euro per inhabitant,Ambulatory health care centres,173.78
2012,Spain,Euro per inhabitant,Providers of home health care services,31.94
2012,Spain,Euro per inhabitant,Providers of ancillary services,32.77
2012,Spain,Euro per inhabitant,Providers of patient transportation and emergency rescue,20.61
2012,Spain,Euro per inhabitant,Medical and diagnostic laboratories,12.16
2012,Spain,Euro per inhabitant,Other providers of ancillary services,0
2012,Spain,Euro per inhabitant,Retailers and other providers of medical goods,435.31
2012,Spain,Euro per inhabitant,Pharmacies,356.02
2012,Spain,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,79.28
2012,Spain,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2012,Spain,Euro per inhabitant,Providers of preventive care,15.57
2012,Spain,Euro per inhabitant,Providers of health care system administration and financing,58.85
2012,Spain,Euro per inhabitant,Government health administration agencies,25.35
2012,Spain,Euro per inhabitant,Social health insurance agencies,3.14
2012,Spain,Euro per inhabitant,Private health insurance administration agencies,30.36
2012,Spain,Euro per inhabitant,Other administration agencies,0
2012,Spain,Euro per inhabitant,Rest of economy,23.75
2012,Spain,Euro per inhabitant,Households as providers of home health care,17.25
2012,Spain,Euro per inhabitant,All other industries as secondary providers of health care,6.51
2012,Spain,Euro per inhabitant,Other industries n.e.c.,:
2012,Spain,Euro per inhabitant,Rest of the world,0.17
2012,Spain,Euro per inhabitant,Providers unknown,0
2012,France,Euro per inhabitant,All providers of health care,3453.1
2012,France,Euro per inhabitant,Hospitals,1369.88
2012,France,Euro per inhabitant,General hospitals,1158.89
2012,France,Euro per inhabitant,Mental health hospitals,205.6
2012,France,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),5.39
2012,France,Euro per inhabitant,Residential long-term care facilities,232.74
2012,France,Euro per inhabitant,Long-term nursing care facilities,225.72
2012,France,Euro per inhabitant,Mental health and substance abuse facilities,7.02
2012,France,Euro per inhabitant,Other residential long-term care facilities,:
2012,France,Euro per inhabitant,Providers of ambulatory health care,770.46
2012,France,Euro per inhabitant,Medical practices,328.18
2012,France,Euro per inhabitant,Dental practice,162.58
2012,France,Euro per inhabitant,Other health care practitioners,188.51
2012,France,Euro per inhabitant,Ambulatory health care centres,24.51
2012,France,Euro per inhabitant,Providers of home health care services,66.67
2012,France,Euro per inhabitant,Providers of ancillary services,104.53
2012,France,Euro per inhabitant,Providers of patient transportation and emergency rescue,37.87
2012,France,Euro per inhabitant,Medical and diagnostic laboratories,66.65
2012,France,Euro per inhabitant,Other providers of ancillary services,0
2012,France,Euro per inhabitant,Retailers and other providers of medical goods,689.55
2012,France,Euro per inhabitant,Pharmacies,598.66
2012,France,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,90.89
2012,France,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2012,France,Euro per inhabitant,Providers of preventive care,45.85
2012,France,Euro per inhabitant,Providers of health care system administration and financing,208.1
2012,France,Euro per inhabitant,Government health administration agencies,12.92
2012,France,Euro per inhabitant,Social health insurance agencies,101.18
2012,France,Euro per inhabitant,Private health insurance administration agencies,93.41
2012,France,Euro per inhabitant,Other administration agencies,0.59
2012,France,Euro per inhabitant,Rest of economy,31.99
2012,France,Euro per inhabitant,Households as providers of home health care,:
2012,France,Euro per inhabitant,All other industries as secondary providers of health care,31.99
2012,France,Euro per inhabitant,Other industries n.e.c.,:
2012,France,Euro per inhabitant,Rest of the world,:
2012,France,Euro per inhabitant,Providers unknown,:
2012,Croatia,Euro per inhabitant,All providers of health care,:
2012,Croatia,Euro per inhabitant,Hospitals,:
2012,Croatia,Euro per inhabitant,General hospitals,:
2012,Croatia,Euro per inhabitant,Mental health hospitals,:
2012,Croatia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2012,Croatia,Euro per inhabitant,Residential long-term care facilities,:
2012,Croatia,Euro per inhabitant,Long-term nursing care facilities,:
2012,Croatia,Euro per inhabitant,Mental health and substance abuse facilities,:
2012,Croatia,Euro per inhabitant,Other residential long-term care facilities,:
2012,Croatia,Euro per inhabitant,Providers of ambulatory health care,:
2012,Croatia,Euro per inhabitant,Medical practices,:
2012,Croatia,Euro per inhabitant,Dental practice,:
2012,Croatia,Euro per inhabitant,Other health care practitioners,:
2012,Croatia,Euro per inhabitant,Ambulatory health care centres,:
2012,Croatia,Euro per inhabitant,Providers of home health care services,:
2012,Croatia,Euro per inhabitant,Providers of ancillary services,:
2012,Croatia,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
